Date,GJR downside rule,Historical downside rule,Buy and hold SPY,Fixed 50% SPY / 50% cash,gjr_threshold,historical_threshold
2025-09-17,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-18,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-19,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-22,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-23,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-24,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-25,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-26,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-29,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-30,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-10-01,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-10-02,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-10-03,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-10-06,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-10-07,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-10-08,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-10-09,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-10-10,0.5,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-10-13,0.5,1.0,1.0,0.5,0.00035301133714879556,0.00036108981898129016
2025-10-14,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-15,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-16,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-17,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-20,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-21,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-22,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-23,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-24,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-27,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-28,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-29,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-30,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-10-31,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-03,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-04,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-05,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-06,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-07,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-10,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-11,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-12,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-13,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-14,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-17,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-18,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-19,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-20,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-21,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-24,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-25,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-26,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-11-28,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-01,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-02,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-03,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-04,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-05,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-08,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-09,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-10,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-11,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-12,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-15,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-16,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-17,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-18,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-19,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-22,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-12-23,1.0,1.0,1.0,0.5,0.00035301133714879556,0.00036108981898129016
2025-12-24,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-12-26,1.0,1.0,1.0,0.5,0.0003488981436405631,0.00036108981898129016
2025-12-29,1.0,1.0,1.0,0.5,0.00034616770896627364,0.00036108981898129016
2025-12-30,1.0,1.0,1.0,0.5,0.00034616770896627364,0.00036108981898129016
2025-12-31,1.0,1.0,1.0,0.5,0.00034616770896627364,0.00036108981898129016
2026-01-02,1.0,1.0,1.0,0.5,0.00034616770896627364,0.00036108981898129016
2026-01-05,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00036108981898129016
2026-01-06,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00036108981898129016
2026-01-07,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00036108981898129016
2026-01-08,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00036108981898129016
2026-01-09,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00036108981898129016
2026-01-12,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00035976391511873413
2026-01-13,1.0,1.0,1.0,0.5,0.0003432542789662849,0.0003523805576875689
2026-01-14,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00029504108336001497
2026-01-15,1.0,1.0,1.0,0.5,0.0003432542789662849,0.0002932163418604463
2026-01-16,1.0,1.0,1.0,0.5,0.0003432542789662849,0.0002932163418604463
2026-01-20,1.0,1.0,1.0,0.5,0.0003432542789662849,0.0002928240878826736
2026-01-21,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00029056934096142903
2026-01-22,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-01-23,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-01-26,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-01-27,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-01-28,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-01-29,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-01-30,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-02,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-03,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-04,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-05,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-06,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-09,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-10,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-11,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-12,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-13,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-17,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-18,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-19,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-20,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-23,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-24,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-25,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-26,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-02-27,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-03-02,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-03-03,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-03-04,1.0,1.0,1.0,0.5,0.0003432542789662849,0.00028782641692081453
2026-03-05,1.0,1.0,1.0,0.5,0.0003411642067569358,0.00028782641692081453
2026-03-06,1.0,1.0,1.0,0.5,0.00033156946138799187,0.00028402434540799015
2026-03-09,1.0,1.0,1.0,0.5,0.00032353959484968597,0.00026881605935669155
2026-03-10,1.0,1.0,1.0,0.5,0.0003145868718205408,0.00026713312334331865
2026-03-11,1.0,1.0,1.0,0.5,0.0003112987043448251,0.0002604013792898266
2026-03-12,1.0,1.0,1.0,0.5,0.00030969800714466297,0.0002604013792898266
2026-03-13,1.0,1.0,1.0,0.5,0.0003040451001609714,0.0002604013792898266
2026-03-16,1.0,1.0,1.0,0.5,0.00030175573836178384,0.0002604013792898266
2026-03-17,1.0,1.0,1.0,0.5,0.0002936333419246539,0.0002557461391143425
2026-03-18,1.0,1.0,1.0,0.5,0.0002906911710361778,0.00023712516758812822
2026-03-19,1.0,1.0,1.0,0.5,0.0002902518408781857,0.0002371251242910217
2026-03-20,0.5,0.5,1.0,0.5,0.0002885107648084421,0.00023677474106842427
2026-03-23,0.5,0.5,1.0,0.5,0.0002885107648084421,0.00023677474106842427
2026-03-24,1.0,0.5,1.0,0.5,0.0002885107648084421,0.00023677474106842427
2026-03-25,1.0,0.5,1.0,0.5,0.00028162503738591086,0.00023677474106842427
2026-03-26,0.5,0.5,1.0,0.5,0.00027944388037573335,0.00023677474106842427
2026-03-27,0.5,0.5,1.0,0.5,0.00027944388037573335,0.00023677474106842427
2026-03-30,0.5,0.5,1.0,0.5,0.00027944388037573335,0.00023677474106842427
2026-03-31,0.5,0.5,1.0,0.5,0.00027944388037573335,0.00023677474106842427
2026-04-01,0.5,0.5,1.0,0.5,0.00027944388037573335,0.00023677474106842427
2026-04-02,0.5,0.5,1.0,0.5,0.00027944388037573335,0.00023677474106842427
2026-04-06,0.5,0.5,1.0,0.5,0.00027944388037573335,0.00023677474106842427
2026-04-07,1.0,0.5,1.0,0.5,0.00027944388037573335,0.00023677474106842427
2026-04-08,1.0,0.5,1.0,0.5,0.00027701671708552143,0.00023677474106842427
2026-04-09,1.0,0.5,1.0,0.5,0.00027335855881286894,0.00023677474106842427
2026-04-10,1.0,0.5,1.0,0.5,0.0002730040738873893,0.00023677474106842427
2026-04-13,1.0,0.5,1.0,0.5,0.0002713289632743557,0.00023677474106842427
2026-04-14,1.0,0.5,1.0,0.5,0.00026829450371707145,0.00023677474106842427
2026-04-15,1.0,0.5,1.0,0.5,0.0002664581679043828,0.00023677474106842427
2026-04-16,1.0,1.0,1.0,0.5,0.0002658690802849191,0.00023677474106842427
2026-04-17,1.0,1.0,1.0,0.5,0.00026568884086554905,0.0002353732081780344
2026-04-20,1.0,1.0,1.0,0.5,0.0002644083999818964,0.00023452646316226715
2026-04-21,1.0,1.0,1.0,0.5,0.00026027979077695063,0.00023113948309919799
2026-04-22,1.0,1.0,1.0,0.5,0.000258948729819693,0.00023110437884389675
2026-04-23,1.0,1.0,1.0,0.5,0.0002577775959909099,0.0002308036351402196
2026-04-24,1.0,1.0,1.0,0.5,0.00025359196835930724,0.00023008598206117526
2026-04-27,1.0,1.0,1.0,0.5,0.0002526421160938459,0.00022918429996611158
2026-04-28,1.0,1.0,1.0,0.5,0.0002520817561710241,0.00022675499261462612
2026-04-29,1.0,1.0,1.0,0.5,0.00025186149169631103,0.00022434048153023873
2026-04-30,1.0,1.0,1.0,0.5,0.00025014025986963594,0.00021538836611615037
2026-05-01,1.0,1.0,1.0,0.5,0.000245518163565356,0.00021538836611615037
2026-05-04,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002147521225479422
2026-05-05,1.0,1.0,1.0,0.5,0.00023719979049600747,0.00021197427380980323
2026-05-06,1.0,1.0,1.0,0.5,0.00023503124606555782,0.00021073911725224723
2026-05-07,1.0,1.0,1.0,0.5,0.00023298190992988402,0.0002094350712276153
2026-05-08,1.0,1.0,1.0,0.5,0.00023115496959772504,0.00020885800653145083
2026-05-11,1.0,1.0,1.0,0.5,0.00023021775831540833,0.00020776148756712713
2026-05-12,1.0,1.0,1.0,0.5,0.00022801667003537025,0.00020688612753290883
2026-05-13,1.0,1.0,1.0,0.5,0.0002231100523885492,0.00020688612753290883
2026-05-14,1.0,1.0,1.0,0.5,0.00022264434954227734,0.00020688612753290883
2026-05-15,1.0,1.0,1.0,0.5,0.0002217111988960951,0.00020688612753290883
2026-05-18,1.0,1.0,1.0,0.5,0.0002213797576157569,0.00020636494698994515
2026-05-19,1.0,1.0,1.0,0.5,0.00021983198732081438,0.00020636494698994515
2026-05-20,1.0,1.0,1.0,0.5,0.0002156989968278755,0.00020636494698994515
2026-05-21,1.0,1.0,1.0,0.5,0.00021386688583976667,0.00020636494698994515
2026-05-22,1.0,1.0,1.0,0.5,0.00021386688583976667,0.00020636494698994515
2026-05-26,1.0,1.0,1.0,0.5,0.00021285098984365807,0.00020636494698994515
2026-05-27,1.0,1.0,1.0,0.5,0.00021173391842737243,0.00020636494698994515
2026-05-28,1.0,1.0,1.0,0.5,0.00021135094014474018,0.00020636494698994515
2026-05-29,1.0,1.0,1.0,0.5,0.0002095588723582303,0.00020636494698994515
2026-06-01,1.0,1.0,1.0,0.5,0.00020748038914391714,0.00020636494698994515
2026-06-02,1.0,1.0,1.0,0.5,0.00020706900705002494,0.00020636494698994515
2026-06-03,1.0,1.0,1.0,0.5,0.00020585781577495328,0.00020636494698994515
2026-06-04,1.0,1.0,1.0,0.5,0.00020585781577495328,0.00020636494698994515
2026-06-05,0.5,0.5,1.0,0.5,0.00020585781577495328,0.00020636494698994515
2026-06-08,0.5,0.5,1.0,0.5,0.00020706900705002494,0.00020688612753290883
2026-06-09,0.5,0.5,1.0,0.5,0.00020748038914391714,0.00020688612753290883
2026-06-10,0.5,0.5,1.0,0.5,0.0002095588723582303,0.00020688612753290883
2026-06-11,0.5,0.5,1.0,0.5,0.00021135094014474018,0.00020688612753290883
2026-06-12,0.5,0.5,1.0,0.5,0.00021173391842737243,0.00020776148756712713
2026-06-15,0.5,0.5,1.0,0.5,0.00021285098984365807,0.00020885800653145083
2026-06-16,0.5,0.5,1.0,0.5,0.00021551388023500202,0.0002094350712276153
2026-06-17,0.5,0.5,1.0,0.5,0.00021983198732081438,0.00021073911725224723
2026-06-18,0.5,0.5,1.0,0.5,0.0002213797576157569,0.00021197427380980323
2026-06-22,0.5,0.5,1.0,0.5,0.0002217111988960951,0.0002147521225479422
2026-06-23,0.5,0.5,1.0,0.5,0.00022288783199731526,0.00021538836611615037
2026-06-24,0.5,0.5,1.0,0.5,0.00022900632155714302,0.00021538836611615037
2026-06-25,0.5,0.5,1.0,0.5,0.00023115496959772504,0.00022434048153023873
2026-06-26,0.5,0.5,1.0,0.5,0.00023298190992988402,0.00022675499261462612
2026-06-29,0.5,0.5,1.0,0.5,0.00023503124606555782,0.0002268109667908479
2026-06-30,0.5,0.5,1.0,0.5,0.00023719979049600747,0.00022681393019547427
2026-07-01,1.0,0.5,1.0,0.5,0.00023763026082696475,0.00022853730418272185
2026-07-02,1.0,0.5,1.0,0.5,0.00023763026082696475,0.0002296181068675498
2026-07-06,1.0,0.5,1.0,0.5,0.00023763026082696475,0.00023008598206117526
2026-07-07,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-08,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-09,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-10,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-13,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-14,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-15,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-16,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-17,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-20,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-21,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-22,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-23,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-24,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-27,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-28,1.0,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-29,0.5,1.0,1.0,0.5,0.00023763026082696475,0.0002308036351402196
2026-07-30,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-07-31,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-03,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-04,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-05,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-06,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-07,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-10,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-11,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-12,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-13,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-14,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-17,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-18,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-19,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-20,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-21,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-24,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-25,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-26,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-27,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-28,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-08-31,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-01,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-02,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-03,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-04,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-08,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-09,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-10,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-11,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-14,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
2026-09-15,1.0,1.0,1.0,0.5,0.00024313708926759891,0.0002308036351402196
